OccID,Summary
87438, PEU APRES LE DECOLLAGE A UNE ALTITUDE DE 300 PIEDS LE MOTEUR DE L'APPAREIL (PA-38RT) A PERDU DE 80 A 90 POURCENT DE SA PUISSANCE.  LE PILOTE A POSE L'APPAREIL DROIT DEVANT.LE PILOTE A DECLARE QU'IL AVAIT FAIT UN POINT FIXE QUE LE MOTEUR AVAIT TOURNE AU SOL PENDANT AU MOINS 20 MINUTES ET QU'IL AVAIT SELECTIONNE LE RESERVOIR D'ESSENCE LE PLUS PLEIN.INFO COMPLEMENTAIRE A SUIVRE.
87387, LORS DU DECOLLAGE DE LA PISTE 11 A ENVIRON 200 PIEDS D'ALTITUDE LE MOTEUR ROTAX 582 DU AEROCRUISER A ARRETE SUBITEMENT.  LE PILOTE A ATTERRIT DUREMENT DANS LE CHAMP A COTE DE LA PISTE.  LE TRAIN D'ATTERRISSAGE DROIT ET L'AILE DROITE ONT ETE ENDOMMAGES.  LE PILOTE PROPRIETAIRE DEPUIS 1990 RAVITAILLE L'APPAREIL A PARTIR DE CONTENANT EN PLASTIQUE ET UTILISE DE L'ESSENCE D'AUTOMOBILE SANS PLOMB (MOGAS). CEPENDANT RECEMMENT IL A UTILISE DE L'ESSENCE AVEC PLOMB A DEUX OCCASIONS.
87051,LE PILOTE DU BEECHCRAFT SUNDOWNER A ATTERRI SUR UNE PISTE PRIVEE DE 1 500 PIEDS. LA PISTE EST EN GAZON ET UNE BUTTE SE SITUE AU 34 DE LA PISTE. LE PILOTE N'AVAIT JAMAIS ATTERRI SUR CETTE PISTE NI SUR DES PISTES SIMILAIRES. LE PILOTE A POSE L'APPAREIL AVEC PLEIN VOLET A UNE VITESSE ELEVEE. LE GAZON ETANT MOUILLE LE FREINAGE ETAIT INEFFICACE. SUR LA BUTTE LE PILOTE A REMIS LES GAZ ET N'A PAS RELEVE LES VOLETS. COMME L'APPAREIL NE VOULAIT PAS DECOLLER LE PILOTE A DIRIGE L'APPAREIL VERS UN CHAMPS EN FREINANT. L'APPAREIL S'EST IMMOBILISE APRES AVOIR TRAVERSE DEUX FOSSES. L'AVION A ETE LOURDEMENT ENDOMMAGE MAIS LE PILOTE EN EST SORTI INDEMNE.
86858,L'ELEVE-PILOTE A BORD DU CESSNA 152 EFFECTUAIT UN ARRET COMPLET APRES DEUX POSES-DECOLLES. IL A EFFECTUE SON ARRONDI A ENVIRON 3 PIEDS SOL ET L'APPAREIL A DECROCHE. PAR LA SUITE LE C-152 S'EST POSE BRUTALEMENT SUR LA ROUE DE NEZ QUI A CASSE. L'APPAREIL S'EST IMMOBILISE SUR LA PISTE. L'HELICE A EGALEMENT ETE ENDOMMAGEE. PERSONNE N'A ETE BLESSE.AVANT CETTE ENVOLEE L'ELEVE-PILOTE AVAIT FAIT TROIS AUTRES POSES-DECOLLES AVEC SON INSTRUCTEUR.
86805, LE PILOTE A RAPPORTE QUE LORS DE L'APPROCHE FINALE A 10 PIEDS AGL UN VENT A RABATTU LE PA-12 SUR LA SURFACE DU LAC.  LE FLOTTEUR GAUCHE S'EST ENFONCE DANS L'EAU L'AILE DROITE A HEURTE LA SURFACE DU LAC ET L'APPAREIL A FAIT UNE EMBARDEE. L'AVION S'EST IMMOBILISE SUR LE DOS RETENU A LA SURFACE PAR SES FLOTTEURS.  LES TROIS OCCUPANTS QUI ETAIENT ATTACHES ONT MIS LEURS CEINTURES GONFLABLES ET SONT SORTIS INDEMNES. LES DOMMAGES SONT LIMITES A L'AILE DROITE.
86714, L'HELICOPTERE BELL 212 ETAIT EN FINAL POUR UNE ZONE RESTREINTE AVEC A SON BORD DES COMBATTANTS CONTRE LES INCENDIES FORESTIERS.  ALORS QUE LE PILOTE SE PREPARAIT A ATTERRIR UN DES COMBATTANTS L'A AVISE QUE LE ROTOR PRINCIPAL VENAIT DE FRAPPER LES ARBRES.UNE INSPECTION VISUELLE A ETE EFFECTUE APRES L'ATTERRISSAGE DANS UNE ZONE DE PLUS GRANDE DIMENSION.  LE SERVICE D'ENTRETIEN DE LA COMPAGNIE A MENTIONNE QUE LE ROTOR PRINCIPAL DEVRA ETRE CHANGE.  DE PLUS UNE INSPECTION DU SYSTEME D'ENTRAINEMENT DEVRA ETRE EFFECTUE AVANT DE REMETTRE L'APPAREIL EN SERVICE.TRANSLATION:A96Q0086:  THE BELL 212 HELICOPTER WAS ON A FINAL APPROACH FOR A CONFINED AREA LANDING WITH A GROUP OF FOREST FIREFIGHTERS ON BOARD.  AS THE HELICOPTER WAS ABOUT TO LAND ONE OF THE FIREFIGHTERS INFORMED THE PILOT THAT THE MAIN ROTOR HAD STRUCK SOME TREES.A VISUAL EXAMINATION OF THE HELICOPTER WAS CONDUCTED FOLLOWING A LANDING IN A LESS CONFINED AREA.  THE COMPANY'S MAINTENANCE PERSONNEL HAVE ADVISED THAT THE MAIN ROTOR WILL REQUIRE REPLACEMENT.  IN ADDITION AN EXAMINATION OF THE DRIVE TRAIN WILL BE CONDUCTED PRIOR TO RETURNING THE HELICOPTER TO SERVICE.
86614, LORS DE L'APPROCHE FINALE LE PA-18 EQUIPE DE FLOTTEURS S'EST ECRASE A 150 PIEDS DU LAC NOUGON.  LE PILOTE A RAPPORTE QUE DES VENTS DESCENDANTS ONT RABATTU L'APPAREIL LORSQUE CELUI-CI SE TROUVAIT A FAIBLE HAUTEUR AU DESSUS DES ARBRES. SELON LUI LES VENTS SOUFFLAIENT EN RAFALES DE 35 A 40 MILLES A L'HEURE. PERSONNE N'A ETE BLESSE.
86331, LORS DE L'ATTERRISSAGE SUR UN LAC GELE LE TRAIN PRINCIPALE DU DC-3 SUR SKI A HEURTE UNE CONGERE.  LE TRAIN S'EST REPLIE VERS L'ARRIERE ET L'AVION S'EST IMOBILISE SUR LE VENTRE.  L'APPAREIL TRANSPORTAIT 14 BARILS DE CARBURANT.  AUCUN BLESSE.
86284, LORS DE L'ARRONDI EN VUE D'ATTERRIR SUR LA PISTE 29 L'APPAREIL A ETE DEPORTE VERS LA DROITE.  LE CESSNA 150 S'EST POSE SUR LA GAZON.  LA ROUE DE NEZ S'EST REPLIE ET L'AVION S'EST IMMOBILISE SUR LE NEZ.  LE VENT ETAIT 210T DE 12 A 21.  LE PILOTE SEUL OCCUPANT A BORD N'A PAS SUBI DE BLESSURES.
85818,LE PILOTE ET UN INSTRUCTEUR ONT DECOLLE A BORD D'UN PA-23 ET SE SONT POSES POUR RAVITAILLER. LORS DE LA COURSE AU DECOLLAGE SUBSEQUENTE ALORS QUE L'APPAREIL QUITTAIT LE SOL L'EQUIPAGE A OBSERVE DU FEU S'ECHAPPER DE SOUS L'AILE DROITE PRES DU MOTEUR. LE PILOTE A POSE LE PA-23 SUR LA PISTE DEVANT. L'APPAREIL S'EST PAR LA SUITE IMMOBILISE A LA DROITE D'UN FOSSE A L'EXTREMITE DE LA PISTE.                                                                  UN INCEDIE S'EST DECLARE DANS LA REGION DU SYSTEME DE CARBURANT DANS LA NACELLE DROITE. LA POMPE AUXILLIAIRE DE CARBURANT ETAIT RETENU QUE PAR UN BOULON AU LIEU DE DEUX. LE BATIT DU FILTRE A CARBURANT RATTACHE A LA POMPE AUXILLIAIRE A ETE CONSUME PAR LE FEU. LE RACCORD DU FILTRE A CARBURANT N'ETAIT PAS SERRE SUFFISAMMENT ET POUVAIT PERMETTRE LA FUITE POTENTIEL DE CARBURANT A L'ORIGINE DE L'INCENDIE. AUCUNE EVIDENCE D'ARC ELECTRIQUE DANS LE FILLAGE ELECTRIQUE ENVIRONNENT.
84582,L'HELICOPTERE ROTORWAY EXEC VENAIT JUSTE DE DECOLLER LORSQU'IL Y A EU UNE PERTE DE PUISSANCE. L'HELICOPTERE S'EST POSE DUREMENT.  LE PILOTE A EVACUE L'APPAREIL MALGRE SA BLESSURE AU DOS. LES DOMMAGES A L'APPAREIL SONT IMPORTANTS. SELON LE PILOTE ET LA PERSONNE RESPONSABLE DE L'ENTRETIEN LA PANNE MOTEUR SERAIT DUE AU SYSTEME D'ALLUMAGE SIMPLE.
84288,L'ULTRALEGER DE TYPE CHALLENGER II C-IDTZ A DECOLLE DE L'AEROPORT DE CHAMBLY POUR UN VOL LOCAL. LE PILOTE AVEC UN CAMERAMAN A BORD FAISAIT DES PASSES A BASSE ALTITUDE POUR FAIRE DES PRISES DE VUE POUR UN FILM. LE PILOTE A INITIE UN VIRAGE A UNE HAUTEUR D'ENVIRON 100 PIEDS AU-DESSUS DU SOL. DANS LE VIRAGE L'ULTRALEGER A PERDU DE L'ALTITUDE LE PILOTE A ESSAYE DE RAMENER L'APPAREIL EN VOL RECTILIGNE ET HORIZONTAL MAIS SANS SUCCES. VOYANT LE SOL VENIR IL A APPLIQUE PLEINE PUISSANCE CE QUI A DIMINUE LE TAUX DE DESCENTE ET REDUIT LES FORCES D'IMPACT AVEC LE SOL. LE PILOTE A SUBI DES BLESSURES SERIEUSES TANDIS QUE LE PASSAGER EST SORTI INDEMNE. LES DOMMAGES A L'ULTRALEGER SONT IMPORTANTS.SELON LE PILOTE LE CAMERAMAN QUI ETAIT ASSIS DANS LE SIEGE ARRIERE ETAIT UNE PERSONNE DE GRANDE TAILLE. IL EST POSSIBLE QUE DURANT LE VIRAGE A GAUCHE CE DERNIER AIT APPUYE SUR LE PALONNIER DE GAUCHE. LE PILOTE DE PETITE TAILLE A ESSAYE DE CONTRER CE MOUVEMENT DE LACET VERS LA GAUCHE AVEC LES AILERONS CE QUI S'EST TRADUIT PAR UNE PERTE D'ALTITUDE. L'AERONEF ETANT DEJA A UNE TRES BASSE ALTITUDE IL N'Y AVAIT PAS DE MARGE DE SECURITE. MEME SI LE PILOTE A APPLIQUE PLEINE PUISSANCE IL LUI A ETE IMPOSSIBLE DE CORRIGER CETTE PERTE D'ALTITUDE QUI S'EST TRADUIT PAR L'IMPACT AU SOL.
84257, AVANT DE DECOLLER DU PETIT LAC HUARD LE PILOTE DU PA-18 A PURGE L'APPAREIL POUR VERIFICATION DE PRESENCE D'EAU.  TOUT SEMBLAIT NORMAL ET LE PILOTE A DECOLLE EN DIRECTION DU LAC BOUCHETTE.  A ENVIRON 1/2 MILE EN MONTEE INTIALE LE MOTEUR A EU DES RATES ET LA PUISSANCE A DIMINUE.  LE PILOTE A DU ATTERRIR DROIT EN AVANT DE LUI EN FORET. IL A REUSSI A DETACHE SA CEINTURE DE SECURITE ET A EVACUE L'APPAREIL AVANT QUE CELUI-CI PRENNE FEU.PLUS TOT DANS LA JOURNEE EN CIRCULANT SUR LE LAC BOUCHETTE EN PREPARATION POUR UN DECOLLAGE EN DIRECTION DU PETIT LAC HUARD LE MOTEUR DE L'APPAREIL A EU DES RATES.  LE PILOTE A PURGE LES RESERVOIRES D'ESSENCE QUELQUES FOIS ET A RETROUVE DE L'EAU A CHAQUE OCCASION.  IL A ENSUITE LAISSE TOURNER LE MOTEUR PENDANT UNE DIZAINE DE MINUTES.  IL A PURGE DE NOUVEAU ET A TROUVE  QUELQUES GOUTTES D'EAU.  IL A DECOLLE AVEC DEUX PASSAGERS A BORD EN DIRECTION DU PETIT LAC HUARD ET N'A EU AUCUNE DIFFICULTE EN ROUTE.L'APPAREIL EST ANNOTE (STC) DEPUIS 1994 POUR L'UTILISATION D'ESSENCE AUTOMOBILE (MOGAS).  LE PILOTE RAVITAILLE L'APPAREIL A PARTIR DE BIDONS DE 5 GALLONS (JERRY CANS) ET N'UTILISE PAS DE FILTRE-SEPARATEUR DE 5 MICRONS (FILTRE GO-NO GO) QUI AIDE A DIMINUE LE RISQUE DE CONTAMINATION DE L'ESSENCE PAR L'EAU.  LE RAVITAILLEMENT A PARTIR DE BIDONS DOIT SE FAIRE AVEC SOINS POUR EVITER TOUT CONTAMINATION.LE MOGAS PLUS VOLATILE MOINS RAFFINE ET MOINS COMPATIBLE AVEC CERTAINS MATERIAUX DE CAOUTCHOUCS NATURELS SYNTHETIQUES OU PLASTIQUES N'EST GENERALEMENT PAS RECOMMENDE PAR LES MANUFACTURIER DE MOTEURS NI PAR LES SOCIETES PETROLIERES.  DE PLUS LA PROBABILITE DE GIVRAGE DU CARBURATEUR EST PLUS GRANDE LORSQU'ON UTILISE DE L'ESSENCE AUTOMOBILE.  A CAUSE DE LA VOLATILITE PLUS ELEVEE DE L'ESSENCE AUTOMOBILE PAR COMPARAISON A L'ESSENCE AVIATION LA MARGE DE SECURITE DANS DES CONDITIONS QUI FAVORISENT LA FORMATION DE BOUCHONS DE VAPEUR EST MOINS GRANDE DANS LE CAS DE L'ESSENCE AUTOMOBILE.  AUSSI LES VALVES DE MOTEUR ONT SOUVENT TENDANCE A COLLER.
84019, LE PILOTE DU PIPER ARROW IMMATRICULE C-GQYI EFFECTUAIT UN APPROCHE A L'ATTERRISSAGE. IL AVAIT LA CONVICTION D'AVOIR BAISSE LE TRAIN D'ATTERRISSAGE. AU SOL L'APPAREIL A GLISSE DOUCEMENT SUR LA PISTE JUSQU'A L'ARRET DE L'APPAREIL. A L'ARRET COMPLET LE PILOTE ET LES PASSAGERS SONT SORTIS SANS DIFFICULTE. L'EXAMEN EFFECTUE SUR L'APPAREIL NE MONTRE PAS D'EVIDENCE QUE LE TRAIN ETAIT PARTIELLEMENT BAISSE.
83794, DURANT LA DESCENTE APRES AVOIR LARGUE DES PARACHUTISTES A 13000 PIEDS LE MOTEUR DU C206 S'EST SOUDAINEMENT ARRETE A UNE ALTITUDE DE 5000 PIEDS.  LE PILOTE A REUSSI A REDEMARRER LE MOTEUR MAIS CELUI-CI S'EST ARRETE DE NOUVEAU.  INCAPABLE DE SE RENDRE A LA PISTE LE PILOTE A DU CHOISIR LE CHAMP LE PLUS PRES.  A L'ATTERRISSAGE DANS UN CHAMP RABOTEUX LA ROUE DE NEZ S'EST ARRACHEE ET L'APPAREIL A CULBUTE A LA FIN DE SA COURSE AU SOL.LE MELANGE CARBURANT/AIR ETAIT TROP RICHE LORS DE LA DESCENTE RAPIDE ET LE MOTEUR S'EST NOYE.LE RAVITAILLEMENT S'EST FAIT ENVIRON TRENTE MINUTES AVANT CE VOL.
83773,"LE PLANEUR BLANIK ETAIT EN MONTEE A ENVIRON 20 PIEDS/SOL LORSQU'IL A RENCONTRE DE LA TURBULENCE. LE PASSAGER S'EST ALORS AGRIPPE A LA MANETTE DES \SPOILERS\"" QU'IL A DEBARRE PAR INADVERTANCE. LE PILOTE A ETE CONTRAINT DE POSER LE PLANEUR DANS UN CHAMPS NON PREPARE. A L'ATTERRISSAGE LE PLANEUR A FAIT UN CHEVAL DE BOIS ENDOMMAGEANT L'AILE GAUCHE ET LE FUSELAGE. PERSONNE N'A ETE BLESSE."""
83629,LE PILOTE DE L'HELICOPTERE SUR FLOTTEURS BELL 206L ETAIT EN ROUTE LORSQUE LE MOTEUR A SUBI UNE PERTE DE PUISSANCE. LE PILOTE A EFFECTUE UNE AUTOROTATION QUI S'EST SOLDEE PAR UN ATTERRISSAGE DUR SUR DES ROCHES.  PERSONNE N'A ETE BLESSE. IL SEMBLE QUE LE FILTRE A ESSENCE ETAIT MALPROPRE. DES INFORMATIONS ADDITIONNELLES SUIVRONT LORSQUE LE MOTEUR SERA INSPECTE PLUS EN DETAILS.
83625,PEU APRES LE DECOLLAGE D'UN LAC ETROIT ET COURT L'APPAREIL UN DHC-2 BEAVER SUR FLOTTEURS S'EST ENFONCE A CAUSE DES RAFALES DESCENDANTES.  LE PILOTE A UTILISE LA PUISSANCE DE RESERVE MAIS SANS SUCCES.  VOYANT QU'IL NE POURRAIT PAS FRANCHIR LES OBSTACLES IL A COUPE LA PUISSANCE ET A POSE L'APPAREIL DANS LE BOIS.LES FLOTTEURS AINSI QUE LES AILES DE L'APPAREIL ONT ETE ENDOMMAGES.
83576, LE PILOTE EFFECTUAIT UN DECOLLAGE AVEC SON ULTRALEGER PTERODACTYL MODELE ASCENDER II+.  ENVIRON 50 PIEDS AU DESSUS DU SOL EN MONTEE LE MOTEUR A CALE (ARRETE) ET LE PILOTE A FAIT UN VIRAGE LEGER EN GLISSADE.  L'APPAREIL A FRAPPE LE SOL EN GLISSADE SUR LE COTE.LE PILOTE A SUBI DES BLESSURES IMPORTANTES.
83570, LORS DE L'ATTERRISSAGE UN VENT RABBATTANT A FAIT DESCENDRE L'APPAREIL PA-12 DANS LES ARBRES A ENVIRON 500 PIEDS DE LA RIVE DU LAC OU L'AMMERRISSAGE ETAIT ANTICIPEE. DEPUIS L'APPAREIL A ETE SORTI DU BOIS. PERSONNE N'A ETE BLESSE. L'EVENEMENT N'A ETE RAPPORTE QUE ONZE JOURS PLUS TARD.
83481, LE PILOTE AVAIT AMERRI LE CHAMPION 7AC SUR UN PETIT LAC POUR PECHER.  LE LENDEMAIN IL A TENTE EN VAIN DE DECOLLER A TROIS REPRISES.  A LA QUATRIEME TENTATIVE LE PILOTE A EFFECTUE LE DECOLLAGE EN EXECUTANT UN DEMI CERCLE AFIN DE DEJAUCHER UN FLOTTEUR.  AU COURS DE LA MONTEE LE PILOTE A CONSERVE UNE VITESSE INDIQUEE ENTRE 45 MPH ET 50 MPH.  QUAND IL S'EST RENDU COMPTE QUE L'APPAREIL N'ARRIVAIT PAS A FRANCHIR LES ARBRES QUI SE TROUVAIENT DROIT DEVANT LE PILOTE A AMORCE UN VIRAGE A GAUCHE.  L'AVION S'EST MIS A DESCENDRE; LE FLOTTEUR GAUCHE PUIS LE FLOTTEUR DROIT ONT PERCUTE LA SURFACE DU LAC AVANT QUE L'APPAREIL S'IMMOBILISE SUR LE NEZ A ENVIRON 125 PIEDS DE LA RIVE OUEST.  LE LENDEMAIN LE PILOTE A MARCHE 8 MILLES JUSQU'AU CHEMIN DE FER OU IL A ETE SECOURU.  LE PILOTE A RAPPORTE QUE LE LAC SE TROUVAIT A 1700 ASL ET QU'IL A TENTE DE DECOLLER PAR VENT NUL ALORS QUE LA TEMPERATURE EXTERIEURE ETAIT ELEVEE.  IL A CONCLU QUE LES CONDITIONS ENVIRONNEMENTALES NE PERMETTAIENT PAS A L'APPEREIL DE FRANCHIR LES OBSTACLES AU DECOLLAGE.
83404,LORS DE L'ATTERRISSAGE DANS UNE BAIE DU LAC SAINT-PAUL L'APPAREIL UN PA12 SUR FLOTTEUR A HEURTE UNE VAGUE PRODUITE PAR UN BATEAU A MOTEUR.  LE PILOTE A PERDU LE CONTROLE DE L'AVION ET LE SAUMON DE CHACUNE DES AILES A HEURTE L'EAU.  L'AILERON DE GAUCHE A DE PLUS ETE ARRACHE.LE PILOTE A DECLARE QU'IL AVAIT 100 HEURES DE VOL AVEC UN AVION SUR FLOTTEURS.
83377,DU ROULEMENT AU SOL UNE ROUE DU GLOBE GC-1B S'EST ENLISEE DANS LE GRAVIER. LE PILOTE EST SORTI DE L'APPAREIL LE MOTEUR EN MARCHE POUR DEGAGER LA ROUE. LORSQUE DEGAGE L'AILE DROITE DE L'APPAREIL A TOUCHE LE PILOTE ET LE GLOBE A TERMINE SA COURSE DANS UN FOSSE. AUCUN BLESSE.
83238,LORS D'UNE SIMULATION DE PANNE DE MOTEUR APRES LE DECOLLAGE LE PILOTE DE L'APPAREIL SUR FLOTTEUR A AUGMENTE L'ASSIETTE DE L'ULTRA-LEGER AVANCE ET L'APPAREIL A DECROCHE.  L'APPAREIL A ETE TOTALEMENT DETRUIT MAIS LES OCCUPANTS N'ONT SUBI AUCUNE BLESSURE.
83175,LE PILOTE DU AS350BA A INSTALLE LA POMPE ELECTRIQUE (28 V) SUR LE BARIL ET CONNECTE LE CONNECTEUR BRISE A LA PRISE POUR REMPLIR DE CARBURANT L'HELICOPTERE. LE MOTEUR DE LA POMPE N'ETAIT PAS MIS EN MARCHE LORSQU'IL A APPROCHE LE BOYAU DE LA STRUCTURE POUR DECHARGER LA STATIQUE POSSIBLE. A CE MOMENT IL Y A EU UNE COMBUSTION SPONTANEE DU CARBURANT RESIDUEL QUI SE TROUVAIT DANS LE TUYAU DE LA POMPE. LE PILOTE A FERME L'INTERRUPTEUR DE L'HELICOPTERE ET PIETINE LE FEU QUI S'ETAIT PROPAGE SUR LE SOL. LE PILOTE A SUBI DES BRULURES A LA MAIN DROITE. LA POMPE A ETE TRANSPORTEE CHEZ L'OPERATEUR POUR UNE INSPECTION. L'EXAMEN DE LA POMPE A PERMIS DE DETERMINER QUE LA MISE A LA MASSE DE LA POMPE ETAIT DEFECTUEUSE ET DEVAIT ETRE CONNECTE EN PREMIER A L'HELICOPTERE ET QUE LA PRISE ELECTRIQUE DE LA POMPE ETAIT CASSEE CE QUI A PERMIS D'INVERSER LA POLARITE DE LA POMPE ET DE LA MISE A LA MASSE AU BEC VERSEUR. LORSQUE LE PILOTE A APPROCHE LE BEC DE LA STRUCTURE DE L'APPAREIL IL Y A EUT COURT CIRCUIT ET COMBUSTION DU CARBURANT RESIDUEL CONTENU DANS LE BOYAU DE POMPE.  L'OPERATEUR EFFECTUE UNE CAMPAGNE D'INFORMATION POUR SA FLOTTE D'APPAREILS.
83029,LE CESSNA TU206G A MANQUE DE CARBURANT EN DESCENTE POUR L'AMERRISSAGE A ENVIRON 3 MILLES DE SA DESTINATION. LE PILOTE AVAIT SELECTIONNE LE RESERVOIR GAUCHE DURANT LE VOL ET VOULAIT L'UTILISER AU MAXIMUM. LE MOTEUR A COMMENCE A AVOIR DES RATES DURANT LA DESCENTE LE PILOTE A SELECTIONNE L'AUTRE RESERVOIR QUI CONTENAIT A PEU PRES 100 LITRES DE CARBURANT. LE MOTEUR S'EST ARRETE LE PILOTE A ESSAYE DE LE REPARTIR MAIS EN VAIN. IL A ALORS DECIDE DE FAIRE UN ATTERRISSAGE FORCE SUR UN PETIT LAC. L'AMERRISSAGE A ETE DUR. L'AERONEF A SUBI DES DOMMAGES IMPORTANTS.  LE PILOTE A SUBI DES BLESSURES LEGERES. UN HELICOPTERE DU SAR DE BAGOTVILLE A ETE DEPECHE SUR LES LIEUX ET LE PILOTE A ETE RAMENE A LA BASE DE BAGOTVILLE.
83001, LE CESSNA XP172 CIRCULAIT VENT ARRIERE SUR LE LAC LORSQU'UN COUP DE VENT A SOULEVE L'AILE GAUCHE.  LE FLOTTEUR DROIT S'EST ENFONCE SOUS L'EAU ET L'AVION A CHAVIRE.  LE PILOTE NE PORTAIT NI CEINTURE DE SECURITE NI VESTE DE FLOTTAISON.
82893,A SON PREMIER SOLO L'ELEVE-PILOTE A EFFECTUE L'ARRONDI TROP HAUT.  L'AVION A REBONDI A DEUX REPRISES TOUT EN SE DEPLACANT VERS LA GAUCHE DE LA PISTE.  LE TROISIEME CONTACT S'EST EFFECTUE SUR LA ROUE DE NEZ A COTE DE LA PISTE ET SUR TERRAIN MOU.  LE ROUE DE NEZ A MORDU ET L'AVION A CAPOTE.AU MOMENT DE L'ACCIDENT LES VENTS ETAIENT CALMES.  L'ELEVE-PILOTE N'A PAS ETE BLESSE.
82112, L'ELEVE-PILOTE EFFECTUAIT DES POSES-DECOLLES EN SOLO A L'AEROPORT DES CEDRES.  IL A LAISSE DECROITRE LA VITESSE DU CESSNA 152 CE QUI A RESULTE EN UN ATTERRISSAGE DUR.  L'AERONEF A REBONDI ET L'AILE DROITE A TOUCHE LE SOL.  AUCUN BLESSE.  DOMMAGES A L'HELICE ET A L'EXTREMITE DE L'AILE DROITE.
81773, ALORS QU'IL ETAIT EN FINALE DE LA PISTE 11 LE PILOTE S'EST APERCU TROP TARD QU'IL ETAIT TROP BAS.  IL A REMIS LA PUISSANCE MAIS L'APPAREIL S'EST TOUT DE MEME POSE DANS LA NEIGE AVANT LE SEUIL DE PISTE.  LE PILOTE A ETE INCAPABLE DE DETERMINER POURQUOI IL AVAIT EFFECTUE UNE APPROCHE SI BASSE.  PAR CONTRE IL A CONFIRME QU'IL N'Y AVAIT AUCUN PROBLEME AVEC L'APPAREIL.
81334, LE PILOTE D'UN AUTRE ULTRALEGER A OBSERVE L'ULTRALEGER SUR SKIS DE TYPE RANS S-12 ECRASE DANS LA NEIGE A ENVIRON 1 KM DE SON CHAMP DE DEPART.  L'APPAREIL S'EST POSE ET LE PILOTE A SECOURU LES DEUX OCCUPANTS.
81262,LORS DE L'ATTERRISSAGE DU CESSNA 310 IMMATRICULE C-GMHP SUR LA PISTE 09 LES VENTS DE TRAVERS ETAIENT DU SECTEUR NORD A 17 NOEUDS ET LA PISTE ETAIT ENNEIGEE. LE VENT POUSSAIT LA NEIGE SUR LA PISTE ET LE PILOTE NE POUVAIT SE GUIDER QU'AVEC LES LUMIERES DE PISTE DU COTE DROIT.  LE PILOTE A POSE L'APPAREIL AU SOL SELON LES PROCEDURES NORMALES D'ATTERRISSAGE DE VENT DE TRAVERS. LORS DU ROULEMENT AU SOL L'APPAREIL ETAIT DIFFICILE A CONTROLER SUR LA NEIGE COMPACTEE. L'APPAREIL A COMMENCE A DERIVER VERS LA DROITE. LA ROUE DE DROITE A CONTACTE UNE BORDURE DE NEIGE. L'AERONEF A PIVOTE SUR LUI-MEME DE 180 DEGRES POUR SE RETROUVER FACE A LA PISTE 27.LE PILOTE ET LES PASSAGERS SONT SORTIS INDEMNES. L'APPAREIL A SUBI DES DOMMAGES MINEURS SE LIMITANT A LA ROUE DE NEZ ET LA ROUE DROITE.
80892, EN APPROCHE IFR POUR L'AEROPORT DE HAVRE ST-PIERRE L'AVION A PERCUTE LE SOL A 3 MILLES DU SEUIL DE LA PISTE 27.  LE PILOTE SEUL A BORD N'A SUBI QUE DE LEGERES BLESSURES.  LES EFFORTS INITIAUX POUR RETROUVER L'APPAREIL ONT ETE GENES PAR LE TERRAIN MARECAGEUX ET UNE RIVIERE A TRAVERSER.  CINQ HEURES APRES L'ACCIDENT LES SECOURISTES ONT DEMANDE L'AIDE DES SERVICES DE RECHERCHE ET SAUVETAGE DES FORCES CANADIENNES.  COMME LA RADIO BALISE D'URGENCE FONCTIONNAIT TOUJOURS L'EQUIPE DES FORCES CANADIENNES A PU LOCALISER L'APPAREIL VERS 5H00 DU MATIN A L'AIDE D'UN GONIOMETRE SOIT 12 HEURES APRES L'EVENEMENT.LE PILOTE A RAPPORTE AVOIR ETE SURPRIS D'ETRE EN CONDITION IMC ALORS QUE LE RAPPORT METEO DU SYSTEME (SOMA) INDIQUAIT UN PLAFOND FRAGMENTE A 3400 PIEDS ET UNE VISIBILITE DE 9 MILLES.  L'APPROCHE A ETE EFFECTUEE DANS UNE AVERSE DE NEIGE AVEC DES VENTS DE 25 NOEUDS ET RAFFALES A 35 PRODUISANT DES CONDITIONS DE TURBULENCES.  AU MOMENT DE L'IMPACT AU SOL LE PILOTE CROYAIT ETRE AU-DESSUS DE LA HAUTEUR MINIMUM PUBLIEE SOIT A PRES DE 300 PIEDS SOL.
80480, DANS LE CADRE D'UN VOL D'ENTRAINEMENT L'INSTRUCTEUR ET L'ELEVE ONT DECOLLE VERS 06H00 LOCALE D'UNE PISTE DE TERRE TAPPEE.  L'APPAREIL DU TYPE CHAMPION AURAIT DECROCHE LORS DE LA MONTEE INITIALE.
